Title,Company,City,Salary,Summary,AverageSalary,Higher_Salary,Category,City_RichmondVA,City_LincolnNE,City_TampaFL,City_AnnArborMI,City_NewYorkNY,City_SaltLakeCityUT,City_SanFranciscoCA,City_PhoenixAZ,City_SeattleWA,City_WashingtonDC,Summary_analyst,Summary_architect,Summary_data,Summary_intelligence,Summary_business,Summary_engineer,Summary_analysis,Summary_big,Summary_research,Summary_architecture,Company_WiproLTD,Company_CreditAcceptance,Company_UniversityofUtah,Company_RallyHealth,Company_LosAngelesHomelessServicesAuthority,Company_KingCounty,Company_LogicRule,Company_USDepartmentofJustice,Company_AbbottLaboratories,Company_CapitalOne
Big Data Engineer - Contractor,EY,"Miami, FL",None,"This is a contract opportunity for a Big Data Engineer. Deep understanding of SOA, Web Services, System Integration, Design Patterns, Data Management, Databases...",72549.68562648966,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BI & Data Warehouse Architect,Guidehouse,"Washington, DC",None,The Business Intelligence and Data Warehouse (BI & DW) Architect will join the ERP / BI Solutions Team. O Erwin for Data Modeling....,73240.58736787453,0,I,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Software Architect,Staples,"Westminster, CO",None,"Experience in large scale software/web services design, including an understanding of object-oriented design patterns and building for fault tolerance and data ...",70866.58877239976,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MDM - Master Data Management-Architect,Wipro LTD,"Marlborough, MA",None,"MDM - Master Data Management. MDM - Master Data Management-L2 (Mandatory). Oracle Exadata, Azure Data Lake Analytics....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Integration Architect,Socrata,"Seattle, WA","$113,000 - $160,000 a year (Indeed est.)",We are looking for an experienced Data Integration Architect . The ideal candidate to fill the Data Integration Architect role will be:....,134147.75894199012,1,I,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data Architect,Perficient,"Pleasanton, CA",None,"Experience with integration of data from multiple data sources. Design, build and launch extremely efficient & reliable data pipelines to move data (both large...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data & Analytics Information Architect,Procter and Gamble,"Cincinnati, OH",None,"As a Data and Analytics Information Architect , you will be working on and influencing a new strategy for data handling. For P&G, data is key....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pro. Services, Big Data Architect, NSW",NOKIA,"San Jose, CA","$111,000 - $156,000 a year (Indeed est.)",Experience integrating systems to pull data into a data warehouse or big data solution using distributed technologies and/or message oriented middleware....,135160.02165197485,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Manager, Data Collection Standards Architect",Johnson & Johnson Family of Companies,"Raritan, NJ",None,The Clinical Data Collection Standards Architect is also a critical contributor to the implementation a fully metadata driven process from data collection to...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Architect,Microsoft,"Redmond, WA","$108,000 - $164,000 a year (Indeed est.)","KEY RESPONSIBILITIES and duties of the Business Architect include:. The accountability of this role is centered in leading the Power Platform ecosystem, with...",134736.70208553912,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blockchain Architect,"Amazon Web Services, Inc.","New York, NY",None,"Architect end-to-end solutions for our customers using blockchain and other AWS services. Very strong computer science fundamentals in algorithm design, data ...",72360.92299730718,0,E,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Big Data Architect, Senior",Booz Allen Hamilton,"Washington, DC",None,"Big Data Architect , Senior. Leverage expertise in database design, data modeling, data integration, modern data implementations, big data tools, and data ...",71870.63073599999,0,I,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Data Architect Manager,MDA - Muscular Dystrophy Association,"New York, NY",None,"We are looking for an experienced Data Architect to define how our data will be stored, consumed, integrated and managed by different data entities and IT...",72360.92299730718,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Master Data Architect,Schneider Electric,"Franklin, TN",None,5+ years of experience in data quality and master data management related projects as a technical architect ....,77659.57379018195,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SDN Architect-Data Modeling,Verizon,"Richardson, TX",None,Five or more years of data communication industry experience. Common information and data model development for Verizon network infrastructure....,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Data Architect,Logistics Management Institute,"Tysons, VA",None,"The Enterprise Data Architect will work toward building an enterprise model, a central dictionary of standard common business vocabulary, define strategy...",69923.12253253056,0,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Enterprise Architect,Dropbox,"San Francisco, CA",None,"Experience with building scalable, globally-shared solutions such as data warehousing and data lakes, ETL, real-time data streams, data pipes, micro-services,...",70354.1767830483,0,E,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Governance Architect- Watson Health Analytics,IBM,"Smyrna, GA",None,"Work with Data Integration Lead to navigate complex data environments, combine, and cleanse/transform data from different data sources, and understand data ...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data Architect,Honeywell,"Alpharetta, GA",None,"Experience with Data warehousing and data mining is a must. As a Big Data Architect with Honeywell Intelligrated, this is your opportunity to:....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Database Architect, Senior",Applied Memetics LLC,"Washington, DC","$107,000 - $151,000 a year (Indeed est.)","The Senior Database Architect has vast experience in assessing various alternative products, tools, and approaches for data management....",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Senior Data Architect, Bitbucket Cloud",Atlassian,"San Francisco, CA","$118,000 - $167,000 a year (Indeed est.)","We are a heavily data driven team, utilizing a variety of data collection, enrichment, analytics and visualizations to learn about our complex systems....",128994.21761018089,1,I,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Information Architect,Mack Trucks,"Greensboro, NC","$101,000 - $142,000 a year (Indeed est.)","Director Business Architect . 10 years’ experience required as IT Solutions Architect , Enterprise Architect , or Systems Analyst....",134736.70208553912,1,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Business Data and Integration Architect,State of Iowa Talent Gateway,"Des Moines, IA","$69,056 - $106,205 a year","Collaborate with Data Base Administrators and the Data Warehouse Architect regarding the development and adherence of data modeling standards, methods and...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sr Data Architect, NoSQL - Nationwide Opportunities","Amazon Web Services, Inc.",United States,None,"Experience with non-relational, NoSQL databases and other data analytics. This includes participating in pre-sales on-site visits, understanding customer...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. Business Intelligence Architect,Ontime BI,"Sugar Land, TX",None,"Utilize data warehousing concepts (Dimensional Modeling, Star, Snowflake Schemas, Security and deployment, FACT and Dimensional tables, Logical and Physical...",70866.58877239976,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Architect,ECS Federal LLC,"Arlington, VA",None,"The Senior Data Architect shall have demonstrated SOA and data management expertise in a large, complex....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IT Enterprise Architect,Intel,"Hillsboro, OR",None,"Infrastructure solutions, cloud technologies, networking, data center operations, platform migration and enterprise directories....",70866.58877239976,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Learning Experience Architect (Data Focused),General Assembly,"New York, NY","$92,000 - $138,000 a year (Indeed est.)","Working experience in data science. As a Learning Experience Architect , you bring the program vision to life by contextualizing and delivering data programs for...",135712.07302443814,1,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Enterprise Architect,AstraZeneca,"Gaithersburg, MD",None,"Business, Data , Application or Infrastructure. Participate in Architecture Assessments & Reviews either as Lead Reviewing Architect or as a Subject Matter...",72549.68562648966,0,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Architect,"InsideSales.com, Inc.","Provo, UT",None,"Working with large data volumes, including processing, transforming and transporting large-scale data using big data stack....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Business Intelligence Architect (14489),American University,"Washington, DC",None,The Business Intelligence Architect does not have responsibility for personnel management. 7+ years of experience with increasing responsibilities implementing...,73240.58736787453,0,E,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Azure Data Architect,Quisitive,"Dallas, TX","$122,000 - $172,000 a year (Indeed est.)","Knowledge of and experience with the Azure Data Platform – Azure Data Lake, Data Factory, Data Management Gateway, Azure Storage Options, DocumentDB, Data Lake...",134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SENIOR BI ARCHITECT,Hajoca Corporation,"Lafayette Hill, PA",None,Participate in the analysis and design of enterprise data warehouse and/or databases by applying current data warehouse methodologies and data modeling...,74848.76062134402,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Miner/Architect,Trident Technologies LLC,"Scott AFB, IL",None,"Data intelligence (i.e., data mining and profiling). Data architecture experience; Identifying and solving issues concerning data management to improve data ...",77321.66056581032,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Data Architect,Jacobs,"Alexandria, VA",None,"Provide thought leadership for IT’s data security, data integration, data services and API efforts. Jacobs is seeking a Data Architect for the Alexandria, VA...",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Warehouse Integration Specialist I,Blue Cross Blue Shield of Louisiana,"Baton Rouge, LA",None,"Responsible for data warehousing, datamart and/or business intelligence. Develops, executes and sometimes evaluates data quality test plans as well as the...",71068.106152059,0,J,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Engineer,Clear Street,"New York, NY",None,Data Engineer Characteristics:. You will optimize data structures and algorithms to improve data processing efficiency....,72360.92299730718,0,I,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Analytics & AI / IoT Architect,OZ DIGITAL CONSULTING WIZARDS,United States,"$120,000 - $181,000 a year (Indeed est.)",Working with experience with leading analytics and big data platforms. +5 years proven experience as a solution or technical architect with market leading and...,137060.8621659762,1,E,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Data Warehouse Architect,Amica Insurance Company,"Lincoln, RI",None,"Expertise in constructing data architectures, data marts and data stores. Our office located in Lincoln, RI is seeking an Enterprise Data Warehouse Architect ....",77417.70718528685,1,I,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BI Architect,"CGI Group, Inc.","Atlanta, GA",None,"Understanding of modern data architecture to include concepts of data ingestion of real time data , big data architecture and advanced analytics using machine...",77417.70718528685,1,E,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
BI Architect,Piper Companies,"Glen Burnie, MD",None,"Experience designing and developing reporting, information delivery solutions, data visualization, and dashboards in an enterprise data warehousing environment....",70866.58877239976,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Architect,PSAV,"Schiller Park, IL",None,"Lead IT business architecture in the areas inclusive of end-user services, infrastructure solutions, cloud technologies, software development, cyber security,...",77322.93652532238,1,E,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Intern- Architect - DAS,GroupM,"New York, NY",None,"GroupM Data & Analytics is a full service analytics, data , business, and marketing consultancy. Understand data processing, i.e. Extract/Transform/Load....",71918.28642193999,0,N,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Data Architect - St Louis MO, Cincinnati OH, Richfield MN",U.S. Bank,"St. Louis, MO",None,"Data Architect - St Louis MO, Cincinnati OH, Richfield MN-190009555. Experience with leading data conversion....",70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr SQL Developer/Admin Role,Hibbett Sports,"Birmingham, AL",None,Apply data modeling techniques to ensure development and implementation support efforts meet integration and performance expectations....,70866.58877239976,0,F,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Data Architect/Engineer/Analyst,Arivo Acceptance LLC Sandy UT,"Sandy, UT",None,Architecting the environment to enable Arivo to create value from our data . Understand stakeholders needs and be able to translate those into data strategies...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr. AI Technology Architect,Bank of America,"Charlotte, NC",None,"In partnership with solution architects and development managers, foster innovative and efficient design to enable the business while furthering technology...",77564.80313021748,1,E,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tableau Lead/Architect,EBSCO Industries Inc,"Ipswich, MA",None,"Solid understanding of data management concepts - data processing, analysis, visualization, security and discovery....",74848.76062134402,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Architecture Designer Intern,AECOM,"Los Angeles, CA",None,"Preparing specifications, reports and related data tables. Under the direction of the Supervising Architect , may perform technical assignments of moderate...",70866.58877239976,0,N,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Enterprise Architect,"Ads Federal, Inc.","Alexandria, VA",None,"Work within the Program management Office leading a range of activities including workflow tracking, process alerting, data quality, data holdings, data ...",70866.58877239976,0,E,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Senior Integration Architect,The Coca-Cola Company,"Atlanta, GA",None,"We're looking for a Senior Integration Architect to join our team in North America to help architect scalable, cutting edge integrations between these platforms...",78608.25930146637,1,E,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Supervisor, Data Warehouse Data Architect",Holland America Line Inc,"Seattle, WA",None,"Strong knowledge of data warehousing disciplines such as data access, ETL, data management, data modeling, metadata, performance management, data quality,...",71314.6934022699,0,I,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sr Database Administrator & Data Architect,CQG INC,"Denver, CO",None,Senior Database Administrator and Data Architect for Cassandra. Data management to the team. Support data migration on a worldwide multi-datacenter cluster is...,70866.58877239976,0,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Data Solutions Architect,Alagar,"Plano, TX","$108,000 - $153,000 a year (Indeed est.)",We are looking for a talented Big Data Solutions Architect to create mission critical applications for our clients....,134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Common Education Data Standards (CEDS) Database Architect,Peer Solutions Group,"Lansing, MI","$116,000 - $164,000 a year (Indeed est.)",We are hiring a Database Architect that has thorough knowledge and experiene in Common Education Data Standards (CEDS) warehouse schema and has previous...,134736.70208553912,1,I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Financial Systems Data Architect (z/OS, DB2, Cognos)",IBM,"Armonk, NY","$93,000 - $131,000 a year (Indeed est.)",Experienced with building Data Warehouses. Create and iterate test procedures to ensure proper function and data integrity....,129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Database Architect,Boxy Charm,"Fort Lauderdale, FL","$113,000 - $160,000 a year (Indeed est.)","In addition to data warehouse management – maintain, tune and performed data stores across function units across the organization....",129224.00971730665,1,I,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
